,,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89
通13路,下行,通州北苑路口东站,西门站,复兴里站,北京护士学校站,后南仓东里站,潞河医院站,果园环岛北站,果园环岛东站,九棵树站,地铁梨园站,小街村北口站,小街村南口站,地铁土桥站,土桥站,土桥新村站,土桥新桥东站,北许场村站,张家湾开发区站,张辛庄村西站,张辛庄村站,梁各庄村站,创展家居站,运河管理处站,大甘棠站,蒙牛乳业站,小甘棠站,小豆各庄村站,大豆各庄村站,宝佳站,曹坨站,侉店银行站,甘棠桥站,大东各庄村站,小东各庄村站,谢楼村站,太子府村站,通州马坊村站,杜柳棵村站,望君疃村站,武辛庄村站,西集环岛站,科教楼站,西集镇政府站,西集综合厂站,前东仪站,侯东仪站,史东仪站,黄东仪站,侯各庄站,尹家河村站, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
特14路,上行,城南嘉园北站,嘉园三里站,嘉园三里北站,嘉园二里南门站,嘉园二里东门站,万芳桥南站,万芳桥北站,开阳桥南站,开阳桥北站,自新路口北站,南横街路口北站,菜市口北站,宣武门外站,长椿街路口西站,天宁寺桥西站,白云桥西站,北京西站,莲花小区站,金家村桥东站,岳家楼桥站, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
特14路,下行,岳家楼桥站,金家村桥东站,莲花小区站,北京西站,白云桥西站,天宁寺桥西站,长椿街路口东站,宣武门西站,校场口站,菜市口北站,南横街路口北站,自新路口北站,开阳桥北站,开阳桥南站,万芳桥北站,万芳桥南站,嘉园二里东门站,嘉园二里南门站,嘉园三里北站,嘉园三里站,城南嘉园北站, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
通14路,上行,通州北关站,皇木厂站,岳庄站,佟麟阁大街站,潞河医院站,果园环岛北站,果园环岛东站,九棵树站,梨园站,地铁梨园站,小街桥东站,地铁临河里站,地铁土桥站,土桥站,土桥超市站,巨星公司站,太玉园北口站,太玉园站,张家湾站,马营村站,祥和乐园站,牌楼营村站,瓜厂南口站,养殖场站,月亮湾小区站,大辛庄站,枣林庄北口站,枣林庄小学站,枣林庄南口站,中辛庄站,垡头站,药厂站,小北关站,东永和屯站,青山路口站,苍上站,马务一队站,马务三队站,翟各庄站,马务大队站,东鲁大桥站,东鲁中街站,东鲁大队站,草厂西口站,草厂站,周起营站,黄厂铺北口站,黄厂铺站, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
通14路,下行,黄厂铺站,黄厂铺北口站,周起营站,草厂站,草厂西口站,东鲁大队站,东鲁中街站,东鲁大桥站,马务大队站,翟各庄站,马务三队站,马务一队站,苍上站,青山路口站,东永和屯站,小北关站,药厂站,垡头站,中辛庄站,枣林庄南口站,枣林庄小学站,枣林庄北口站,大辛庄站,月亮湾小区站,养殖场站,瓜厂南口站,牌楼营村站,祥和乐园小区站,马营村站,张家湾站,太玉园站,太玉园北口站,巨星公司站,土桥超市站,土桥站,地铁土桥站,地铁临河里站,通州小街桥东站,地铁梨园站,梨园站,九棵树站,果园环岛东站,果园环岛北站,潞河医院站,佟麟阁大街站,岳庄站,皇木厂站,通州北关站, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
通14路专线,上行,青山站,东永何屯站,小北关站,通科药厂站,张家湾镇垡头站,中辛庄站,枣林庄南口站,枣林庄小学站,枣林庄北口站,张家湾镇大辛庄站,月亮湾站,九周路桥北站,运通医院站,张家湾小学站,方和正圆站,张家湾镇政府站,张家湾开发区站,北许场村站,土桥新桥东站,欣桥家园站,土桥站,地铁土桥站,地铁临河里站,通州小街桥东站,地铁梨园站,杨家洼站,九棵树加油站,地铁九棵树站, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
通14路专线,下行,地铁九棵树站,九棵树加油站,杨家洼站,地铁梨园站,通州小街桥东站,地铁临河里站,地铁土桥站,土桥站,欣桥家园站,土桥新桥东站,北许场村站,张家湾开发区站,张家湾镇政府站,方和正圆站,张家湾小学站,运通医院站,九周路桥北站,月亮湾站,张家湾镇大辛庄站,枣林庄北口站,枣林庄小学站,枣林庄南口站,中辛庄站,张家湾镇垡头站,通科药厂站,小北关站,东永何屯站,青山站, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
特15路,上行,国家体育馆站,新闻中心站,中科院地理所站,南沟泥河站,北沙滩桥东站,二里庄北口站,中国农业大学东校区站,成府路口南站,北京城市学院站,保福寺桥西站,海淀黄庄北站,人民大学站,中国农业科学院站,皂君庙西站,皂君庙站,明光桥南站,西直门北站, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
特15路,下行,西直门北站,地铁西直门站,北京交通大学东门站,皂君庙站,皂君庙西站,中国农业科学院站,人民大学站,海淀黄庄北站,保福寺桥西站,北京城市学院站,成府路口南站,中国农业大学东校区站,二里庄北口站,北沙滩桥东站,南沟泥河站,中科院地理所站,新闻中心站,国家体育馆站, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
通15路,上行,地铁九棵树站,九棵树站,杨家洼站,地铁梨园站,通州小街桥东站,地铁临河里站,地铁土桥站,土桥站,巨星公司站,太玉园北口站,太玉园站,张湾镇站,祥和乐园站,牌营村站,齐善庄站,齐善庄南口站,通州三间房站,潞关村站,北大化南口站,大北关站,牛堡屯新站,牛堡屯站,牛堡屯砂石厂牛堡屯加油站,京津二高速站,大杜社粮库站,通州六郎庄丁字路口站,通州六郎庄村口站,西马各庄西口站,西马各庄站, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
通15路,下行,西马各庄站,西马各庄西口站,通州六郎庄村口站,通州六郎庄丁字路口站,大杜社粮库站,京津二高速站,牛堡屯砂石厂牛堡屯加油站,牛堡屯站,牛堡屯新站,大北关站,北大化南口站,潞关村站,通州三间房站,齐善庄南口站,齐善庄站,牌营村站,祥和乐园站,张湾镇站,太玉园站,太玉园北口站,巨星公司站,土桥站,地铁土桥站,地铁临河里站,通州小街桥东站,地铁梨园站,杨家洼站,九棵树站,地铁九棵树站, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
特16路,上行,慧忠里站,炎黄艺术馆站,安慧桥北站,安慧桥东站,惠新东桥西站,惠新东桥南站,对外经贸大学站,中日医院站,和平东桥南站,和平里东街站,和平里路口南站,和平里南口站,东直门北小街北口站,东直门北小街南口站,海运仓站,东四十条桥西站,东四十条桥东站,工人体育馆站,工人体育场站,三里屯站,长虹桥东站,团结湖站,甜水园街北口站,朝阳公园南门站,朝阳公园桥东站,豆各庄路口西站,豆各庄路口东站,姚家园东站,平房西口站,平房站,平房东口站,东坝中路南口站,东坝中路站,金泰丽富嘉园站,北京奥林匹克花园站,奥林匹克花园北门站,东坝家园站,单店站, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
特16路,下行,单店站,东坝家园站,奥林匹克花园北门站,北京奥林匹克花园站,金泰丽富嘉园站,东坝中路站,东坝中路南口站,平房东口站,平房站,平房西口站,姚家园西站,豆各庄路口西站,朝阳公园桥东站,朝阳公园南门站,甜水园街北口站,团结湖站,长虹桥西站,三里屯站,工人体育场站,工人体育馆站,东四十条桥东站,东四十条桥西站,海运仓站,东直门北小街南口站,东直门北小街北口站,和平里南口站,和平里路口北站,和平里东街站,和平东桥北站,中日医院站,对外经贸大学站,惠新东桥南站,惠新东桥西站,安慧桥东站,安慧桥北站,炎黄艺术馆站,慧忠里站, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
通16路,上行,和合站,和站桥站,西集镇安辛庄站,南小庄站,曹刘各庄站,西集站, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
通16路,下行,西集站,曹刘各庄站,南小庄站,西集镇安辛庄站,和站桥站,和合站, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
特17路,上行,北京西站南广场站,太平桥东里站,华源三里站,东局站,北京西站南路南口站,菜户营桥西站,右安门西站,开阳桥西站,陶然亭公园南门站,北京南站南广场站, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
特17路,下行,北京南站南广场站,翠林小区站,右安门外站,右安门站,右安门桥站,菜户营桥西站,丽泽桥东站,北京西站南路南口站,东局站,华源三里站,太平桥东里站,北京西站南广场站, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
通18路,上行,北姚园站,唐大庄站,东下营站,西下营东站,碱场站,西下营西站,玉甫上营站, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
通18路,下行,玉甫上营站,西下营西站,碱场站,西下营东站,东下营站,唐大庄站,北姚园站, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
特19路,上行,西苑枢纽站,颐和园路东口站,圆明园南门站,清华大学西门站,中关园北站,蓝旗营站,清华园站,东升园站,保福寺桥北站,保福寺桥南站,白塔庵北站,白塔庵站,青云路站,联想桥南站,皂君东里站,大柳树北站,大慧寺路东口站,大慧寺路西口站,中央民族大学站,国家图书馆站,白石桥东站,动物园站,北京展览馆站,二里沟东口站,百万庄东口站,展览路口北站,月坛北街北站,国家工商总局站,三里河东路南口站,白云路站,白云观站,白云桥西站,北京西站, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
特19路,下行,北京西站,白云桥西站,白云观站,白云路站,三里河东路南口站,国家工商总局站,月坛北街北站,展览路口北站,百万庄东口站,二里沟东口站,北京展览馆站,动物园站,白石桥东站,国家图书馆站,中央民族大学站,大慧寺路西口站,大慧寺路东口站,大柳树北站,皂君东里站,联想桥南站,青云路站,白塔庵站,白塔庵北站,保福寺桥南站,保福寺桥北站,东升园站,清华园站,蓝旗营站,中关园北站,清华大学西门站,圆明园南门站,颐和园路东口站,西苑枢纽站, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
通19路,上行,大方居(大方居南门)站,大稿新村站,通州半壁店新村站,通州半壁店站,靓景明居站,晟世家园站,通州区中医医院站,翠屏小区西门站,新华联家园站,中国农业科学院印刷厂站,地铁通州北苑站,通州北苑路口东站,通州西门路口东站,通州西大街路口西站,新华大街站,通州东关站,东关大桥站,百合湾小区站,三元村站,武夷花园站,霍庄站,通州古城村站,胡各庄乡政府站,胡各庄镇站,泰禾红御站,召里站,丁各庄站,嘉华学院站,前夏邢各庄站,后夏站,宋庄站,任庄村站,任庄东口站,科印厂站,通州白庙站,北刘各庄站,摇不动站,大小邓站,师姑庄站,师姑庄南站,大运河高尔夫站,京通联合考试场站, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
通19路,下行,京通联合考试场站,大运河高尔夫站,师姑庄南站,师姑庄站,大小邓站,摇不动站,北刘各庄站,通州白庙站,科印厂站,任庄东口站,任庄村站,宋庄站,后夏站,前夏邢各庄站,嘉华学院站,丁各庄站,召里站,泰禾红御站,胡各庄镇站,胡各庄乡政府站,通州古城村站,霍庄站,武夷花园站,三元村站,百合湾小区站,东关大桥站,通州东关站,新华大街站,通州西大街路口西站,通州西门路口东站,通州北苑路口东站,地铁通州北苑站,中国农业科学院印刷厂站,新华联家园站,翠屏小区西门站,通州区中医医院站,晟世家园站,靓景明居站,通州半壁店站,通州半壁店新村站,大稿新村站,大方居(大方居南门)站, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
通19路专线,上行,大方居站,大稿新村站,大稿北站,通州半壁店新村站,通州半壁店站,北探小区站,李老新村站,地铁果园站南站,葛布店站,通州国税局站,通州交通队站,玉桥小区站,乔庄站,运乔嘉园站,京东运乔建材城站,郝家府站,地铁东夏园站,地铁潞城站, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
通19路专线,下行,地铁潞城站,地铁东夏园站,郝家府站,京东运乔建材城站,运乔嘉园站,乔庄站,玉桥小区站,通州交通队站,通州国税局站,葛布店站,地铁果园站南站,李老新村站,北探小区站,通州半壁店站,通州半壁店新村站,大稿北站,大稿新村站,大方居站, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
通21路,上行,曹庄站,和合站,上坡站,西集镇安辛庄站,曹刘庄站,武辛庄西集站,望君疃站,杜柳棵村站,任辛庄村站,通州小辛庄村站,供给店村站,沙古堆小学站,沙古堆村南站,姚辛庄村站,京地公司站,里二泗村站,保罗生物园站,武窑村站,上店村路口站,大本营公司站,创展家居站,梁各庄村站,张辛庄村站,三龙建材城站,张家湾开发区站,北许场村站,北京热交换器厂站,土桥新村站,土桥站,地铁土桥站,地铁临河里站,小街村北口站,地铁梨园站,杨家洼站,九棵树站,果园环岛东站,果园环岛北站,潞河医院站,后南仓站,复兴里站,通州西门路口南站,通州北苑路口南站, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
